"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser","bin_idx","bin_center","bin_label"
401127998,2019,0.799,24,20,0.708,7,0.8,"p0=0.80"
401128000,2019,0.665,42,20,0.419,4,0.65,"p0=0.65"
401128001,2019,0.586,24,21,0.841,3,0.6,"p0=0.60"
401128002,2019,0.534,17,23,0.555,2,0.55,"p0=0.55"
401128003,2019,0.576,15,31,0.472,3,0.6,"p0=0.60"
401128004,2019,0.609,37,8,0.397,3,0.6,"p0=0.60"
401128005,2019,0.536,21,42,0.706,2,0.55,"p0=0.55"
401128006,2019,0.767,31,6,0.238,6,0.75,"p0=0.75"
401128007,2019,0.754,35,17,0.534,6,0.75,"p0=0.75"
401128008,2019,0.566,9,17,0.678,2,0.55,"p0=0.55"
401128009,2019,0.574,28,12,0.524,2,0.55,"p0=0.55"
401128010,2019,0.522,17,31,0.674,1,0.5,"p0=0.50"
401128011,2019,0.554,23,26,0.757,2,0.55,"p0=0.55"
401128012,2019,0.527,6,45,0.48,2,0.55,"p0=0.55"
401128013,2019,0.821,23,17,0.918,7,0.8,"p0=0.80"
401128014,2019,0.733,7,14,0.762,6,0.75,"p0=0.75"
401128015,2019,0.542,20,24,0.844,2,0.55,"p0=0.55"
401128016,2019,0.545,10,24,0.608,2,0.55,"p0=0.55"
401128017,2019,0.786,15,26,0.902,7,0.8,"p0=0.80"
401128018,2019,0.729,25,40,0.775,6,0.75,"p0=0.75"
401128019,2019,0.653,13,20,0.653,4,0.65,"p0=0.65"
401128020,2019,0.934,42,21,0.083,10,0.95,"p0=0.95"
401128021,2019,0.654,30,28,0.9,4,0.65,"p0=0.65"
401128022,2019,0.559,18,26,0.448,2,0.55,"p0=0.55"
401128023,2019,0.701,30,34,0.999,5,0.7,"p0=0.70"
401128024,2019,0.601,24,30,0.414,3,0.6,"p0=0.60"
401128025,2019,0.519,24,16,0.545,1,0.5,"p0=0.50"
401128026,2019,0.755,10,16,0.806,6,0.75,"p0=0.75"
401128027,2019,0.68,20,17,0.597,5,0.7,"p0=0.70"
401128028,2019,0.589,17,38,0.491,3,0.6,"p0=0.60"
401128029,2019,0.606,24,34,0.695,3,0.6,"p0=0.60"
401128030,2019,0.752,24,31,0.752,6,0.75,"p0=0.75"
401128031,2019,0.649,21,13,0.372,4,0.65,"p0=0.65"
401128032,2019,0.806,21,29,0.94,7,0.8,"p0=0.80"
401128033,2019,0.705,17,34,0.553,5,0.7,"p0=0.70"
401128034,2019,0.599,22,28,0.887,3,0.6,"p0=0.60"
401128035,2019,0.59,20,27,0.451,3,0.6,"p0=0.60"
401128036,2019,0.619,16,15,0.817,3,0.6,"p0=0.60"
401128037,2019,0.53,13,31,0.724,2,0.55,"p0=0.55"
401128038,2019,0.762,31,24,0.448,6,0.75,"p0=0.75"
401128039,2019,0.643,16,17,0.869,4,0.65,"p0=0.65"
401128040,2019,0.565,21,26,0.774,2,0.55,"p0=0.55"
401128041,2019,0.545,24,28,0.655,2,0.55,"p0=0.55"
401128042,2019,0.787,31,26,0.296,7,0.8,"p0=0.80"
401128043,2019,0.814,27,24,0.707,7,0.8,"p0=0.80"
401128044,2019,0.549,21,7,0.519,2,0.55,"p0=0.55"
401128045,2019,0.757,29,15,0.429,6,0.75,"p0=0.75"
401128046,2019,0.836,31,9,0.288,8,0.85,"p0=0.85"
401128047,2019,0.547,41,7,0.536,2,0.55,"p0=0.55"
401128048,2019,0.507,27,23,0.794,1,0.5,"p0=0.50"
401128049,2019,0.507,3,29,0.507,1,0.5,"p0=0.50"
401128050,2019,0.706,51,13,0.354,5,0.7,"p0=0.70"
401128051,2019,0.636,15,13,0.851,4,0.65,"p0=0.65"
401128052,2019,0.684,27,35,0.594,5,0.7,"p0=0.70"
401128053,2019,0.81,13,19,0.86,7,0.8,"p0=0.80"
401128054,2019,0.693,14,20,0.754,5,0.7,"p0=0.70"
401128055,2019,0.862,10,30,0.352,8,0.85,"p0=0.85"
401128056,2019,0.872,23,3,0.139,8,0.85,"p0=0.85"
401128057,2019,0.527,22,6,0.683,2,0.55,"p0=0.55"
401128058,2019,0.606,17,31,0.859,3,0.6,"p0=0.60"
401128059,2019,0.553,24,3,0.456,2,0.55,"p0=0.55"
401128060,2019,0.643,36,20,0.633,4,0.65,"p0=0.65"
401128061,2019,0.857,23,17,0.414,8,0.85,"p0=0.85"
401128062,2019,0.731,31,3,0.299,6,0.75,"p0=0.75"
401128063,2019,0.519,11,28,0.625,1,0.5,"p0=0.50"
401128064,2019,0.606,10,27,0.473,3,0.6,"p0=0.60"
401128065,2019,0.518,10,17,0.76,1,0.5,"p0=0.50"
401128066,2019,0.551,17,41,0.524,2,0.55,"p0=0.55"
401128067,2019,0.901,40,9,0.119,9,0.9,"p0=0.90"
401128068,2019,0.525,21,24,0.7,2,0.55,"p0=0.55"
401128069,2019,0.808,40,55,0.827,7,0.8,"p0=0.80"
401128070,2019,0.799,37,31,0.949,7,0.8,"p0=0.80"
401128071,2019,0.741,27,37,0.732,6,0.75,"p0=0.75"
401128072,2019,0.501,13,10,0.852,1,0.5,"p0=0.50"
401128073,2019,0.508,24,31,0.688,1,0.5,"p0=0.50"
401128074,2019,0.905,27,14,0.667,9,0.9,"p0=0.90"
401128075,2019,0.568,33,13,0.607,2,0.55,"p0=0.55"
401128076,2019,0.713,24,9,0.292,5,0.7,"p0=0.70"
401128077,2019,0.65,20,37,0.353,4,0.65,"p0=0.65"
401128078,2019,0.512,30,20,0.586,1,0.5,"p0=0.50"
401128079,2019,0.594,26,23,0.831,3,0.6,"p0=0.60"
401128080,2019,0.58,26,18,0.805,3,0.6,"p0=0.60"
401128081,2019,0.793,27,23,0.963,7,0.8,"p0=0.80"
401128082,2019,0.624,22,14,0.46,3,0.6,"p0=0.60"
401128083,2019,0.504,26,24,0.852,1,0.5,"p0=0.50"
401128084,2019,0.572,17,34,0.47,2,0.55,"p0=0.55"
401128085,2019,0.565,31,24,0.706,2,0.55,"p0=0.55"
401128086,2019,0.574,17,34,0.574,2,0.55,"p0=0.55"
401128087,2019,0.652,40,34,0.871,4,0.65,"p0=0.65"
401128088,2019,0.599,24,19,0.526,3,0.6,"p0=0.60"
401128089,2019,0.854,36,26,0.802,8,0.85,"p0=0.85"
401128090,2019,0.571,26,11,0.615,2,0.55,"p0=0.55"
401128091,2019,0.807,18,37,0.659,7,0.8,"p0=0.80"
401128092,2019,0.845,17,10,0.468,8,0.85,"p0=0.85"
401128093,2019,0.526,16,6,0.559,2,0.55,"p0=0.55"
401128094,2019,0.536,38,24,0.551,2,0.55,"p0=0.55"
401128095,2019,0.751,13,31,0.311,6,0.75,"p0=0.75"
401128096,2019,0.552,26,37,0.559,2,0.55,"p0=0.55"
401128097,2019,0.588,24,26,0.942,3,0.6,"p0=0.60"
401128098,2019,0.551,21,16,0.503,2,0.55,"p0=0.55"
401128099,2019,0.664,16,20,0.973,4,0.65,"p0=0.65"
401128100,2019,0.54,7,34,0.475,2,0.55,"p0=0.55"
401128101,2019,0.738,13,12,0.437,6,0.75,"p0=0.75"
401128102,2019,0.552,12,10,0.586,2,0.55,"p0=0.55"
401128103,2019,0.63,44,21,0.459,4,0.65,"p0=0.65"
401128104,2019,0.556,23,20,0.662,2,0.55,"p0=0.55"
401128105,2019,0.81,23,17,0.344,7,0.8,"p0=0.80"
401128106,2019,0.506,14,28,0.702,1,0.5,"p0=0.50"
401128107,2019,0.512,20,13,0.835,1,0.5,"p0=0.50"
401128108,2019,0.821,22,29,0.942,7,0.8,"p0=0.80"
401128109,2019,0.652,27,3,0.505,4,0.65,"p0=0.65"
401128110,2019,0.537,26,28,0.74,2,0.55,"p0=0.55"
401128111,2019,0.541,28,32,0.868,2,0.55,"p0=0.55"
401128112,2019,0.526,37,30,0.809,2,0.55,"p0=0.55"
401128113,2019,0.533,10,39,0.553,2,0.55,"p0=0.55"
401128114,2019,0.658,17,19,0.857,4,0.65,"p0=0.65"
401128115,2019,0.608,21,31,0.658,3,0.6,"p0=0.60"
401128116,2019,0.578,6,13,0.562,3,0.6,"p0=0.60"
401128117,2019,0.723,34,7,0.316,5,0.7,"p0=0.70"
401128118,2019,0.702,10,28,0.724,5,0.7,"p0=0.70"
401128119,2019,0.669,24,31,0.899,4,0.65,"p0=0.65"
401128120,2019,0.51,14,16,0.939,1,0.5,"p0=0.50"
401128121,2019,0.653,16,17,0.5,4,0.65,"p0=0.65"
401128122,2019,0.586,27,9,0.484,3,0.6,"p0=0.60"
401128123,2019,0.654,38,20,0.367,4,0.65,"p0=0.65"
401128124,2019,0.503,24,20,0.739,1,0.5,"p0=0.50"
401128125,2019,0.614,13,20,0.687,3,0.6,"p0=0.60"
401128126,2019,0.557,34,33,0.713,2,0.55,"p0=0.55"
401128127,2019,0.588,3,23,0.59,3,0.6,"p0=0.60"
401128128,2019,0.564,7,20,0.751,2,0.55,"p0=0.55"
401128129,2019,0.51,16,0,0.524,1,0.5,"p0=0.50"
401128130,2019,0.731,24,22,0.773,6,0.75,"p0=0.75"
401128131,2019,0.644,17,24,0.663,4,0.65,"p0=0.65"
401128132,2019,0.662,23,22,0.86,4,0.65,"p0=0.65"
401128133,2019,0.683,17,7,0.611,5,0.7,"p0=0.70"
401128134,2019,0.736,17,24,0.488,6,0.75,"p0=0.75"
401220115,2020,0.59,24,21,0.586,3,0.6,"p0=0.60"
401220116,2020,0.636,27,17,0.371,4,0.65,"p0=0.65"
401220117,2020,0.672,17,26,0.446,4,0.65,"p0=0.65"
401220118,2020,0.735,27,17,0.357,6,0.75,"p0=0.75"
401220119,2020,0.536,35,32,0.885,2,0.55,"p0=0.55"
401220120,2020,0.548,44,34,0.548,2,0.55,"p0=0.55"
401220121,2020,0.571,26,15,0.771,2,0.55,"p0=0.55"
401220122,2020,0.655,28,31,0.637,4,0.65,"p0=0.65"
401220123,2020,0.519,22,12,0.717,1,0.5,"p0=0.50"
401220124,2020,0.733,24,0,0.327,6,0.75,"p0=0.75"
401220125,2020,0.764,27,33,0.617,6,0.75,"p0=0.75"
401220126,2020,0.646,29,21,0.36,4,0.65,"p0=0.65"
401220127,2020,0.564,28,17,0.774,2,0.55,"p0=0.55"
401220128,2020,0.627,23,31,0.562,4,0.65,"p0=0.65"
401220129,2020,0.668,19,7,0.68,4,0.65,"p0=0.65"
401220130,2020,0.587,9,38,0.48,3,0.6,"p0=0.60"
401220131,2020,0.7,21,11,0.415,5,0.7,"p0=0.70"
401220133,2020,0.673,12,18,0.678,4,0.65,"p0=0.65"
401220134,2020,0.64,36,20,0.548,4,0.65,"p0=0.65"
401220135,2020,0.516,20,17,0.795,1,0.5,"p0=0.50"
401220136,2020,0.505,6,33,0.516,1,0.5,"p0=0.50"
401220137,2020,0.666,23,17,0.795,4,0.65,"p0=0.65"
401220138,2020,0.75,10,18,0.755,6,0.75,"p0=0.75"
401220139,2020,0.697,3,20,0.505,5,0.7,"p0=0.70"
401220140,2020,0.715,27,30,0.88,5,0.7,"p0=0.70"
401220141,2020,0.503,28,37,0.757,1,0.5,"p0=0.50"
401220142,2020,0.704,28,31,0.968,5,0.7,"p0=0.70"
401220143,2020,0.569,10,30,0.558,2,0.55,"p0=0.55"
401220144,2020,0.612,13,31,0.388,3,0.6,"p0=0.60"
401220145,2020,0.717,23,16,0.771,5,0.7,"p0=0.70"
401220146,2020,0.817,27,3,0.21,7,0.8,"p0=0.80"
401220147,2020,0.699,38,6,0.422,5,0.7,"p0=0.70"
401220148,2020,0.671,24,28,0.877,4,0.65,"p0=0.65"
401220149,2020,0.876,40,14,0.167,9,0.9,"p0=0.90"
401220150,2020,0.68,24,30,0.917,5,0.7,"p0=0.70"
401220151,2020,0.853,34,17,0.367,8,0.85,"p0=0.85"
401220152,2020,0.802,27,13,0.202,7,0.8,"p0=0.80"
401220153,2020,0.605,20,34,0.716,3,0.6,"p0=0.60"
401220155,2020,0.554,34,37,0.896,2,0.55,"p0=0.55"
401220156,2020,0.801,27,17,0.838,7,0.8,"p0=0.80"
401220157,2020,0.614,33,25,0.686,3,0.6,"p0=0.60"
401220158,2020,0.639,31,20,0.723,4,0.65,"p0=0.65"
401220159,2020,0.636,7,30,0.65,4,0.65,"p0=0.65"
401220160,2020,0.528,17,19,0.583,2,0.55,"p0=0.55"
401220161,2020,0.567,13,16,0.808,2,0.55,"p0=0.55"
401220162,2020,0.661,42,47,0.793,4,0.65,"p0=0.65"
401220163,2020,0.625,35,30,0.509,4,0.65,"p0=0.65"
401220165,2020,0.621,10,7,0.496,3,0.6,"p0=0.60"
401220166,2020,0.505,32,23,0.613,1,0.5,"p0=0.50"
401220167,2020,0.52,22,17,0.665,1,0.5,"p0=0.50"
401220168,2020,0.631,34,20,0.719,4,0.65,"p0=0.65"
401220169,2020,0.556,6,16,0.714,2,0.55,"p0=0.55"
401220170,2020,0.644,19,14,0.425,4,0.65,"p0=0.65"
401220171,2020,0.719,36,10,0.338,5,0.7,"p0=0.70"
401220172,2020,0.572,38,7,0.446,2,0.55,"p0=0.55"
401220173,2020,0.656,28,21,0.767,4,0.65,"p0=0.65"
401220174,2020,0.62,28,24,0.979,3,0.6,"p0=0.60"
401220175,2020,0.676,38,29,0.526,5,0.7,"p0=0.70"
401220176,2020,0.74,17,23,0.936,6,0.75,"p0=0.75"
401220177,2020,0.669,26,21,0.508,4,0.65,"p0=0.65"
401220178,2020,0.554,20,26,0.647,2,0.55,"p0=0.55"
401220179,2020,0.662,30,14,0.54,4,0.65,"p0=0.65"
401220181,2020,0.688,16,33,0.419,5,0.7,"p0=0.70"
401220182,2020,0.632,31,37,0.789,4,0.65,"p0=0.65"
401220183,2020,0.581,20,35,0.43,3,0.6,"p0=0.60"
401220184,2020,0.53,23,31,0.541,2,0.55,"p0=0.55"
401220185,2020,0.515,27,20,0.782,1,0.5,"p0=0.50"
401220186,2020,0.638,27,20,0.491,4,0.65,"p0=0.65"
401220188,2020,0.521,26,45,0.564,1,0.5,"p0=0.50"
401220189,2020,0.598,10,24,0.69,3,0.6,"p0=0.60"
401220190,2020,0.677,31,27,0.928,5,0.7,"p0=0.70"
401220191,2020,0.543,34,31,0.906,2,0.55,"p0=0.55"
401220192,2020,0.516,28,11,0.599,1,0.5,"p0=0.50"
401220193,2020,0.646,36,7,0.373,4,0.65,"p0=0.65"
401220194,2020,0.691,25,27,0.473,5,0.7,"p0=0.70"
401220195,2020,0.61,27,20,0.9,3,0.6,"p0=0.60"
401220196,2020,0.763,10,31,0.296,6,0.75,"p0=0.75"
401220197,2020,0.69,25,27,0.642,5,0.7,"p0=0.70"
401220198,2020,0.857,3,27,0.347,8,0.85,"p0=0.85"
401220199,2020,0.717,17,41,0.466,5,0.7,"p0=0.70"
401220200,2020,0.603,16,34,0.397,3,0.6,"p0=0.60"
401220201,2020,0.532,13,31,0.538,2,0.55,"p0=0.55"
401220202,2020,0.62,42,36,0.958,3,0.6,"p0=0.60"
401220203,2020,0.564,17,34,0.789,2,0.55,"p0=0.55"
401220204,2020,0.725,33,30,0.527,6,0.75,"p0=0.75"
401220205,2020,0.672,35,41,0.672,4,0.65,"p0=0.65"
401220207,2020,0.622,24,17,0.476,3,0.6,"p0=0.60"
401220208,2020,0.744,46,25,0.3,6,0.75,"p0=0.75"
401220209,2020,0.543,42,16,0.545,2,0.55,"p0=0.55"
401220210,2020,0.76,16,43,0.244,6,0.75,"p0=0.75"
401220212,2020,0.537,31,30,0.988,2,0.55,"p0=0.55"
401220213,2020,0.625,19,48,0.444,4,0.65,"p0=0.65"
401220214,2020,0.534,20,13,0.743,2,0.55,"p0=0.55"
401220215,2020,0.739,3,31,0.377,6,0.75,"p0=0.75"
401220216,2020,0.586,10,28,0.441,3,0.6,"p0=0.60"
401220217,2020,0.535,14,16,0.999,2,0.55,"p0=0.55"
401220218,2020,0.886,22,16,0.498,9,0.9,"p0=0.90"
401220219,2020,0.822,32,40,0.913,7,0.8,"p0=0.80"
401220221,2020,0.799,26,10,0.471,7,0.8,"p0=0.80"
401220222,2020,0.941,35,9,0.103,10,0.95,"p0=0.95"
401220223,2020,0.796,17,14,0.865,7,0.8,"p0=0.80"
401220224,2020,0.842,33,31,0.586,8,0.85,"p0=0.85"
401220225,2020,0.772,34,20,0.415,6,0.75,"p0=0.75"
401220226,2020,0.609,37,12,0.501,3,0.6,"p0=0.60"
401220227,2020,0.759,31,35,0.81,6,0.75,"p0=0.75"
401220228,2020,0.63,27,30,1,4,0.65,"p0=0.65"
401220229,2020,0.504,23,30,0.539,1,0.5,"p0=0.50"
401220230,2020,0.559,25,26,0.999,2,0.55,"p0=0.55"
401220231,2020,0.583,34,24,0.848,3,0.6,"p0=0.60"
401220232,2020,0.564,20,45,0.68,2,0.55,"p0=0.55"
401220233,2020,0.528,27,44,0.72,2,0.55,"p0=0.55"
401220234,2020,0.546,19,16,0.509,2,0.55,"p0=0.55"
401220235,2020,0.712,20,23,0.878,5,0.7,"p0=0.70"
401220236,2020,0.54,26,31,0.7,2,0.55,"p0=0.55"
401220237,2020,0.516,0,45,0.507,1,0.5,"p0=0.50"
401220238,2020,0.701,34,28,0.54,5,0.7,"p0=0.70"
401220239,2020,0.574,20,17,0.84,2,0.55,"p0=0.55"
401220240,2020,0.591,16,21,0.647,3,0.6,"p0=0.60"
401220241,2020,0.718,39,29,0.732,5,0.7,"p0=0.70"
401220242,2020,0.796,37,34,0.793,7,0.8,"p0=0.80"
401220243,2020,0.519,37,17,0.791,1,0.5,"p0=0.50"
401220244,2020,0.55,16,41,0.609,2,0.55,"p0=0.55"
401220245,2020,0.546,10,38,0.573,2,0.55,"p0=0.55"
401220246,2020,0.707,41,33,0.714,5,0.7,"p0=0.70"
401220247,2020,0.67,38,49,0.767,4,0.65,"p0=0.65"
401220248,2020,0.808,19,24,0.868,7,0.8,"p0=0.80"
401220249,2020,0.645,40,39,0.999,4,0.65,"p0=0.65"
401220251,2020,0.65,27,17,0.704,4,0.65,"p0=0.65"
401220252,2020,0.529,20,19,0.745,2,0.55,"p0=0.55"
401220253,2020,0.584,7,26,0.461,3,0.6,"p0=0.60"
401220254,2020,0.662,9,36,0.448,4,0.65,"p0=0.65"
401220255,2020,0.582,6,20,0.533,3,0.6,"p0=0.60"
401220256,2020,0.609,16,26,0.664,3,0.6,"p0=0.60"
401220257,2020,0.827,23,25,0.748,8,0.85,"p0=0.85"
401220258,2020,0.755,23,9,0.601,6,0.75,"p0=0.75"
401220259,2020,0.697,22,21,0.977,5,0.7,"p0=0.70"
401220261,2020,0.539,19,37,0.569,2,0.55,"p0=0.55"
401220262,2020,0.613,17,23,0.466,3,0.6,"p0=0.60"
401220263,2020,0.736,28,30,0.289,6,0.75,"p0=0.75"
401220265,2020,0.786,24,21,0.797,7,0.8,"p0=0.80"
401220266,2020,0.583,25,3,0.479,3,0.6,"p0=0.60"
401220267,2020,0.657,20,23,0.707,4,0.65,"p0=0.65"
401220268,2020,0.702,27,17,0.973,5,0.7,"p0=0.70"
401220269,2020,0.669,10,30,0.408,4,0.65,"p0=0.65"
401220270,2020,0.635,15,20,0.433,4,0.65,"p0=0.65"
401220271,2020,0.806,17,31,0.262,7,0.8,"p0=0.80"
401220272,2020,0.556,20,9,0.629,2,0.55,"p0=0.55"
401220273,2020,0.505,13,20,0.583,1,0.5,"p0=0.50"
401220274,2020,0.613,30,34,0.991,3,0.6,"p0=0.60"
401220276,2020,0.586,13,19,0.722,3,0.6,"p0=0.60"
401220277,2020,0.614,23,26,0.826,3,0.6,"p0=0.60"
401220278,2020,0.657,20,19,0.933,4,0.65,"p0=0.65"
401220279,2020,0.525,36,7,0.569,2,0.55,"p0=0.55"
401220280,2020,0.564,11,19,0.448,2,0.55,"p0=0.55"
401220281,2020,0.656,17,13,0.374,4,0.65,"p0=0.65"
401220282,2020,0.516,23,27,0.983,1,0.5,"p0=0.50"
401220283,2020,0.78,24,31,0.479,7,0.8,"p0=0.80"
401220285,2020,0.661,29,35,0.698,4,0.65,"p0=0.65"
401220286,2020,0.784,7,47,0.25,7,0.8,"p0=0.80"
401220287,2020,0.562,25,41,0.702,2,0.55,"p0=0.55"
401220288,2020,0.573,21,41,0.693,2,0.55,"p0=0.55"
401220289,2020,0.534,30,27,0.583,2,0.55,"p0=0.55"
401220290,2020,0.69,41,25,0.325,5,0.7,"p0=0.70"
401220291,2020,0.682,42,21,0.67,5,0.7,"p0=0.70"
401220292,2020,0.609,22,28,0.772,3,0.6,"p0=0.60"
401220293,2020,0.687,30,16,0.319,5,0.7,"p0=0.70"
401220294,2020,0.749,24,16,0.263,6,0.75,"p0=0.75"
401220295,2020,0.907,24,20,0.571,9,0.9,"p0=0.90"
401220296,2020,0.625,40,14,0.375,4,0.65,"p0=0.65"
401220297,2020,0.729,30,16,0.498,6,0.75,"p0=0.75"
401220298,2020,0.596,27,33,0.635,3,0.6,"p0=0.60"
401220299,2020,0.669,34,20,0.337,4,0.65,"p0=0.65"
401220300,2020,0.531,34,43,0.667,2,0.55,"p0=0.55"
401220301,2020,0.63,23,40,0.634,4,0.65,"p0=0.65"
401220302,2020,0.631,28,27,0.987,4,0.65,"p0=0.65"
401220303,2020,0.832,27,24,0.917,8,0.85,"p0=0.85"
401220304,2020,0.522,30,31,0.938,1,0.5,"p0=0.50"
401220305,2020,0.769,28,31,0.839,6,0.75,"p0=0.75"
401220306,2020,0.555,16,23,0.746,2,0.55,"p0=0.55"
401220307,2020,0.628,16,21,0.567,4,0.65,"p0=0.65"
401220308,2020,0.641,27,31,0.957,4,0.65,"p0=0.65"
401220309,2020,0.551,26,30,0.996,2,0.55,"p0=0.55"
401220310,2020,0.593,22,23,0.966,3,0.6,"p0=0.60"
401220311,2020,0.631,34,27,0.398,4,0.65,"p0=0.65"
401220312,2020,0.53,43,6,0.606,2,0.55,"p0=0.55"
401220313,2020,0.516,25,38,0.677,1,0.5,"p0=0.50"
401220314,2020,0.558,17,25,0.798,2,0.55,"p0=0.55"
401220317,2020,0.544,16,23,0.544,2,0.55,"p0=0.55"
401220318,2020,0.519,20,0,0.573,1,0.5,"p0=0.50"
401220319,2020,0.658,27,32,0.686,4,0.65,"p0=0.65"
401220320,2020,0.501,31,21,0.551,1,0.5,"p0=0.50"
401220321,2020,0.624,24,9,0.639,3,0.6,"p0=0.60"
401220322,2020,0.7,27,24,0.521,5,0.7,"p0=0.70"
401220323,2020,0.534,30,37,0.718,2,0.55,"p0=0.55"
401220324,2020,0.727,52,33,0.325,6,0.75,"p0=0.75"
401220325,2020,0.539,29,32,0.566,2,0.55,"p0=0.55"
401220326,2020,0.778,30,27,0.927,7,0.8,"p0=0.80"
401220327,2020,0.609,27,13,0.736,3,0.6,"p0=0.60"
401220329,2020,0.726,31,17,0.356,6,0.75,"p0=0.75"
401220330,2020,0.65,3,38,0.656,4,0.65,"p0=0.65"
401220331,2020,0.532,38,10,0.764,2,0.55,"p0=0.55"
401220332,2020,0.771,26,14,0.572,6,0.75,"p0=0.75"
401220333,2020,0.569,24,27,0.431,2,0.55,"p0=0.55"
401220334,2020,0.786,38,31,0.915,7,0.8,"p0=0.80"
401220335,2020,0.656,24,27,0.782,4,0.65,"p0=0.65"
401220336,2020,0.539,28,38,0.78,2,0.55,"p0=0.55"
401220337,2020,0.593,12,20,0.733,3,0.6,"p0=0.60"
401220338,2020,0.582,37,34,0.999,3,0.6,"p0=0.60"
401220339,2020,0.781,33,26,0.501,7,0.8,"p0=0.80"
401220340,2020,0.684,30,15,0.316,5,0.7,"p0=0.70"
401220341,2020,0.587,32,30,0.978,3,0.6,"p0=0.60"
401220342,2020,0.698,31,34,0.88,5,0.7,"p0=0.70"
401220343,2020,0.679,23,26,0.78,5,0.7,"p0=0.70"
401220345,2020,0.541,20,23,0.776,2,0.55,"p0=0.55"
401220346,2020,0.559,23,16,0.583,2,0.55,"p0=0.55"
401220347,2020,0.511,20,17,0.715,1,0.5,"p0=0.50"
401220348,2020,0.848,17,9,0.517,8,0.85,"p0=0.85"
401220349,2020,0.69,24,3,0.31,5,0.7,"p0=0.70"
401220350,2020,0.93,20,23,0.941,10,0.95,"p0=0.95"
401220351,2020,0.7,24,10,0.345,5,0.7,"p0=0.70"
401220352,2020,0.694,20,24,0.904,5,0.7,"p0=0.70"
401220353,2020,0.532,24,16,0.596,2,0.55,"p0=0.55"
401220355,2020,0.779,20,25,0.833,7,0.8,"p0=0.80"
401220356,2020,0.669,15,23,0.818,4,0.65,"p0=0.65"
401220357,2020,0.565,24,34,0.744,2,0.55,"p0=0.55"
401220358,2020,0.8,17,43,0.805,7,0.8,"p0=0.80"
401220359,2020,0.6,17,34,0.704,3,0.6,"p0=0.60"
401220360,2020,0.599,28,21,0.498,3,0.6,"p0=0.60"
401220361,2020,0.507,37,27,0.63,1,0.5,"p0=0.50"
401220362,2020,0.501,20,9,0.687,1,0.5,"p0=0.50"
401220363,2020,0.608,38,31,0.62,3,0.6,"p0=0.60"
401220364,2020,0.863,12,17,0.917,8,0.85,"p0=0.85"
401220365,2020,0.619,35,30,0.691,3,0.6,"p0=0.60"
401220366,2020,0.863,40,3,0.191,8,0.85,"p0=0.85"
401220367,2020,0.659,27,26,0.987,4,0.65,"p0=0.65"
401220368,2020,0.646,23,46,0.649,4,0.65,"p0=0.65"
401220369,2020,0.593,34,23,0.671,3,0.6,"p0=0.60"
401220370,2020,0.53,30,34,0.725,2,0.55,"p0=0.55"
401249063,2020,0.522,24,27,0.502,1,0.5,"p0=0.50"
